what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1362176189839
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1362176189840
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1362176189840
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1362176189841
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1362176189841
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1362176189841
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1362176189842
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1362176189842
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1362176189843
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1362176189843
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1362176189843
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1362176189844
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1362176189844
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1362176189845
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1362176189845
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1362176189845
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1362176189846
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1362176189846
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1362176189846
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1362176189847
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1362176189847
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1362176189847
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1362176189848
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1362176189848
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1362176189849
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1362176189849
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1362176189850
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1362176189850
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1362176189850
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1362176189851
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1362176189852
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1362176189852
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1362176189853
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1362176189854
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1362176189854
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1362176189854
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1362176189854
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1362176189855
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1362176189855
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1362176189856
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1362176189856
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1362176189857
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362176189858
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1362176189859
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362176189859
os,sysinfo,,,"win32",1362176189861
arch,sysinfo,,,"x86",1362176189861
ws,sysinfo,,,"win32",1362176189861
locale,sysinfo,,,"en_US",1362176189861
processors,sysinfo,,,"6",1362176189861
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362176189861
java.runtime.version,sysinfo,,,"1.7.0_13-b20",1362176189861
java.specification.name,sysinfo,,,"Java Platform API Specification",1362176189861
java.specification.vendor,sysinfo,,,"Oracle Corporation",1362176189861
java.specification.version,sysinfo,,,"1.7",1362176189861
java.vendor,sysinfo,,,"Oracle Corporation",1362176189861
java.version,sysinfo,,,"1.7.0_13",1362176189861
java.vm.info,sysinfo,,,"mixed mode, sharing",1362176189861
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362176189861
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362176189861
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1362176189861
java.vm.specification.version,sysinfo,,,"1.7",1362176189861
java.vm.vendor,sysinfo,,,"Oracle Corporation",1362176189861
java.vm.version,sysinfo,,,"23.7-b01",1362176189861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176198790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176239608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362176244051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362176244249
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1362176244269
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1362176248396
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1362176248400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362176255940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177781651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1362177781664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1362177781664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177786180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177789434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362177789441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177790943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177814877
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1362177830097
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1362177830138
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1362177830139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177832924
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1362177852929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177878545
failed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1362177878560
started,bundle,com.keil.uv4,4.54.0.201206281715,"com.keil.uv4",1362177879404
started,bundle,com.keil.uv4.core,4.54.0.201206281715,"com.keil.uv4.core",1362177879408
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1362177879434
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1362177879439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177883049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177887026
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1362177887051
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1362177887052
error,log,,,"Variable references non-existent resource : ${workspace_loc:/AngelosTinyBooter/Solutions/Angelos/TinyBooter}",1362177887363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177887380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177895365
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362177896376
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362177896389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177900949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177927945
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1362177927954
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1362177928039
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1362177928047
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1362177928048
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1362177928048
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1362177928059
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362177959207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177960997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177961410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177963622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177965866
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362177969209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362177969299
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1362177970277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362177986024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178053439
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362178057524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178084085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178105919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178131053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178152269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178160315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178180900
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1362178180907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178212436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178231208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178249780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178273246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362178306146
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362178313115
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1362178321244
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362178325014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178327399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178336341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362178336349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178339944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178382237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1362178382247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178386530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178463769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178475730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178484321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178485391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178490249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1362178490255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178493784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178511832
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362178511837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178519559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178522686
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362178526071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362178539574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178559804
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362178569836
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1362178569855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178569914
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1362178569918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362178569918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178575276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178586087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362178591714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178595159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178596418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362178596427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178599261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178642049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1362178642062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178662832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178666561
started,bundle,com.keil.uv4.uvsc,4.54.0.201206281715,"com.keil.uv4.uvsc",1362178669653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178669806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178684147
executed,command,,,"com.keil.uv4.axfLaunchshortcut.debug",1362178684156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178687625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178693731
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1362178693735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1362178693735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178699530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178701004
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1362178701008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362178701008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178714088
started,bundle,com.keil.uv4.devicedb,4.54.0.201206281715,"com.keil.uv4.devicedb",1362178725685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178757690
executed,command,,,"com.keil.uv4.axfLaunchshortcut.debug",1362178757715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178757948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178759006
error,log,,,"Cannot start µVision debug session\nNo ULINK Device found\nError: Flash Download failed  -  Target DLL has been cancelled\n",1362178761860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178761869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178762888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178766404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178811585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178811842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178812861
error,log,,,"Cannot start µVision debug session\nNo ULINK Device found\nError: Flash Download failed  -  Target DLL has been cancelled\n",1362178815723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178815761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178818749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178829277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178830372
error,log,,,"Cannot start µVision debug session\nNo ULINK Device found\nError: Flash Download failed  -  Target DLL has been cancelled\n",1362178833201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178833243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178836889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178841748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178854974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178855211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178856237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178863016
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1362178863995
error,log,,,"Internal error logged from CDI Debug: ",1362178864104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178864114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178864126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362178866425
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1362178866566
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1362178866610
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1362178866679
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1362178866714
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362178866720
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1362178866856
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1362178866906
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1362178866938
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ModuleView",1362178866962
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362178867201
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1362178869960
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1362178874942
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1362178876247
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1362178877342
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1362178878086
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1362178879278
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362178879781
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1362178879846
